date,image,đường trước nhà,số tầng,số phòng ngủ,chỗ để xe,diện tích,kích thước,hướng nhà,giá,địa chỉ
03/10/2020,/files/properties/2020/9/22/thumbnails/06976813-3057-ban-can-ho-chung-cu-quan-long-bien-gia-re.jpg,NULL,3 lầu,2 phòng ngủ,NULL, 61 m vuông, ---, Đông Nam," 1,57 tỷ ","Đường Giang Biên, Phường Giang Biên, Quận Long Biên, Hà Nội"

03/10/2020,/files/properties/2020/8/12/thumbnails/06727759-3928-ban-can-ho-chung-cu-ha-noi-gia-re.jpg,8m,29 lầu,2 phòng ngủ,NULL, 98 m vuông, ---, _," 1,4 tỷ ","Đường Trần Thủ Độ, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội"

03/10/2020,/files/properties/2020/9/30/thumbnails/07029956-1256-ban-can-ho-chung-cu-ha-noi-gia-re.jpg,7m,2 lầu,3 phòng ngủ,NULL, 94 m vuông, ---, _," 1,955 tỷ ","Đường Phùng Khoang, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội"

03/10/2020,/files/properties/2020/8/15/thumbnails/06746797-4815-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,7m,NULL,3 phòng ngủ,chỗ để xe, 100 m vuông, ---, _," 2,2 tỷ ","Đường Lĩnh Nam, Phường Mai Động, Quận Hoàng Mai, Hà Nội"

03/10/2020,/files/properties/2020/10/3/thumbnails/0ban-chung-cu-mini-chua-boc-khuong-thuong-view-mat-ho-duong-o-to-do-cua.jpg,NULL,7 lầu,2 phòng ngủ,NULL, 48 m vuông, ---, _," 1,1 tỷ ","Phố Chùa Bộc, Phường Trung Tự, Quận Đống Đa, Hà Nội"

03/10/2020,/files/properties/2020/8/24/thumbnails/06798331-3020-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,NULL,2 lầu,2 phòng ngủ,chỗ để xe, 90 m vuông, ---, _," 2,3 tỷ ","Đường Nguyễn Chí Thanh, Phường Láng Hạ, Quận Đống Đa, Hà Nội"

03/10/2020,/files/properties/2020/5/28/thumbnails/06236477-4902-ban-can-ho-chung-cu-quan-ba-dinh-chinh-chu.jpg,NULL,9 lầu,3 phòng ngủ,NULL, 113 m vuông, ---, _," 5,5 tỷ ","Phố Nam Cao, Phường Giảng Võ, Quận Ba Đình, Hà Nội"

03/10/2020,/files/properties/2020/5/28/thumbnails/0chinh-chu-ban-cat-lo-can-goc-b6-giang-vo-the-golden-armor-dt-115m2-3-ngu-gia-chi-5-5ty.jpg,NULL,10 lầu,3 phòng ngủ,NULL, 115 m vuông, ---, _," 5,5 tỷ ","Phố Nam Cao, Phường Giảng Võ, Quận Ba Đình, Hà Nội"

03/10/2020,/files/properties/2020/5/15/thumbnails/06162884-2942-cho-thue-can-ho-chung-cu-ha-noi-chinh-chu.jpg,NULL,9 lầu,3 phòng ngủ,NULL, 105 m vuông, ---, _, 6 tỷ ,"Phố Nam Cao, Phường Giảng Võ, Quận Ba Đình, Hà Nội"

03/10/2020,/files/properties/2020/5/12/thumbnails/06144989-0444-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,NULL,9 lầu,2 phòng ngủ,NULL, 76 m vuông, ---, _," 3,6 tỷ ","Phố Nam Cao, Phường Giảng Võ, Quận Ba Đình, Hà Nội"

03/10/2020,/files/properties/2020/7/16/thumbnails/0em-ban-cac-can-ho-2-3-ngu-gia-re-tai-chung-cu-viet-duc-complex-39-le-van-luong.jpg,8m,23 lầu,3 phòng ngủ,NULL, 137 m vuông, ---, _," 2,9 tỷ ","Đường Lê Văn Lương, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội"

03/10/2020,/files/properties/default.jpg,NULL,18 lầu,2 phòng ngủ,NULL, 109 m vuông, ---, _, 3 tỷ ,"Đường Vũ Trọng Phụng, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội"

03/10/2020,/files/properties/2020/6/6/thumbnails/0chinh-chu-ban-chung-cu-s2-03-10-16-vinhomeocean-park-gia-lam-60m2-view-ho-vi-tri-dep.jpg,20m,10 lầu,10 phòng ngủ,NULL, 60 m vuông, ---, Đông," 1,9 tỷ ","Đường Quốc lộ 5, Xã Đặng Xá, Huyện Gia Lâm, Hà Nội"

03/10/2020,/files/properties/2020/2/4/thumbnails/05733139-1239-ban-can-ho-chung-cu-huyen-gia-lam.jpg,20m,10 lầu,16 phòng ngủ,NULL, 58 m vuông, 5x11m, Nam," 2,1 tỷ ","Đường Quốc lộ 5, Xã Đa Tốn, Huyện Gia Lâm, Hà Nội"

03/10/2020,/files/properties/2020/2/18/thumbnails/05792426-1858-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,20m,7 lầu,1 phòng ngủ,NULL, 60 m vuông, 5x12m, Nam," 4,9 tỷ ","Đường Thụy Khuê, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội"

03/10/2020,/files/properties/2019/5/16/thumbnails/20190516_115630_4427890_0.jpg,NULL,6 lầu,2 phòng ngủ,chỗ để xe, 45 m vuông, ---, _, 797 triệu ,"Đường Đông Ngạc, Phường Đông Ngạc, Quận Bắc Từ Liêm, Hà Nội"

03/10/2020,/files/properties/2019/11/22/thumbnails/0ban-chung-cu-mini-thuy-phuong-6-so-do-hon-500tr.jpg,NULL,4 lầu,1 phòng ngủ,chỗ để xe, 31 m vuông, ---, _, 555 triệu ,"Đường Thụy Phương, Phường Thụy Phương, Quận Bắc Từ Liêm, Hà Nội"

03/10/2020,/files/properties/2020/7/15/thumbnails/06552453-1057-ban-can-ho-chung-cu-quan-cau-giay-chinh-chu.jpg,12m,1 lầu,2 phòng ngủ,chỗ để xe, 72 m vuông, ---, _," 2,5 tỷ ","Đường Nam Trung Yên, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội"

03/10/2020,/files/properties/2019/5/11/thumbnails/20190511_111112_4400388_0.jpg,63m,10 lầu,3 phòng ngủ,chỗ để xe, 79 m vuông, ---, _," 2,4 tỷ ","Đường Minh Khai, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội"

03/10/2020,/files/properties/2019/12/19/thumbnails/05635492-4228-ban-can-ho-chung-cu-quan-long-bien-chinh-chu.jpg,NULL,12 lầu,3 phòng ngủ,chỗ để xe, 91 m vuông, ---, Đông Nam, 2 tỷ ,"Phố Huỳnh Văn Nghệ, Phường Sài Đồng, Quận Long Biên, Hà Nội"

03/10/2020,/files/properties/2020/9/24/thumbnails/04556019-1556-ban-can-ho-chung-cu-quan-hai-ba-trung-gia-re.jpg,5m,3 lầu,2 phòng ngủ,NULL, 40 m vuông, 5x8m, Đông Bắc," 1,5 tỷ ","Phố Lê Gia Định, Phường Đồng Nhân, Quận Hai Bà Trưng, Hà Nội"

03/10/2020,/files/properties/2019/6/11/thumbnails/20190611_035814_2928106_0.jpg,20m,3 lầu,1 phòng ngủ,chỗ để xe, 24 m vuông," 3,2x8m", Đông," 1,25 tỷ ","Phố Chùa Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội"

03/10/2020,/files/properties/default.jpg,3m,6 lầu,10 phòng ngủ,NULL, 46 m vuông, ---, _," 3,7 tỷ ","Đường Lương Thế Vinh, Phường Thanh Xuân Bắc, Quận Thanh Xuân, Hà Nội"

03/10/2020,/files/properties/2020/9/3/thumbnails/06855360-0700-ban-nha-mat-tien-ha-noi-gia-re.jpg,3m,6 lầu,10 phòng ngủ,NULL, 50 m vuông, ---, _," 3,9 tỷ ","Đường Triều Khúc, Phường Thanh Xuân Nam, Quận Thanh Xuân, Hà Nội"

03/10/2020,/files/properties/2020/8/24/thumbnails/20200824_050716_459578_5.jpg,NULL,10 lầu,2 phòng ngủ,chỗ để xe, 71 m vuông, ---, _," 2,4 tỷ ","Phố Hồng Tiến, Phường Bồ Đề, Quận Long Biên, Hà Nội"

03/10/2020,/files/properties/2020/8/20/thumbnails/20200820_091846_459578_0.jpg,NULL,10 lầu,2 phòng ngủ,NULL, 61 m vuông, ---, _, 25 triệu / m,"Đường Việt Hưng, Phường Việt Hưng, Quận Long Biên, Hà Nội"

03/10/2020,/files/properties/2020/8/20/thumbnails/20200820_092229_459578_0.jpg,40m,15 lầu,3 phòng ngủ,chỗ để xe, 92 m vuông, ---, Đông Bắc," 24,5 triệu / m","Đường Sài Đồng, Phường Sài Đồng, Quận Long Biên, Hà Nội"

03/10/2020,/files/properties/2020/8/20/thumbnails/20200820_090506_459578_0.jpg,40m,10 lầu,2 phòng ngủ,chỗ để xe, 65 m vuông, ---, Đông Bắc, 30 triệu / m,"Đường Việt Hưng, Phường Việt Hưng, Quận Long Biên, Hà Nội"

03/10/2020,/files/properties/2020/9/11/thumbnails/20200911_101835_459578_0.jpg,NULL,10 lầu,2 phòng ngủ,chỗ để xe, 51 m vuông, ---, Đông Nam, 960 triệu ,"Đường Phúc Lợi, Phường Phúc Lợi, Quận Long Biên, Hà Nội"

03/10/2020,/files/properties/2020/9/15/thumbnails/06934189-2550-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,3m,6 lầu,2 phòng ngủ,chỗ để xe, 41 m vuông, 30x30m, Đông, 700 triệu ,"Đường Đại Cồ Việt, Phường Lê Đại Hành, Quận Hai Bà Trưng, Hà Nội"

03/10/2020,/files/properties/2020/9/24/thumbnails/06994751-4532-ban-can-ho-chung-cu-quan-hai-ba-trung.jpg,3m,6 lầu,2 phòng ngủ,chỗ để xe, 43 m vuông, 30x30m, Đông, 690 triệu ,"Đường Lê Đại Hành, Phường Lê Đại Hành, Quận Hai Bà Trưng, Hà Nội"

03/10/2020,/files/properties/2020/7/15/thumbnails/06145253-4426-ban-can-ho-chung-cu-quan-cau-giay-gia-re.jpg,3m,8 lầu,2 phòng ngủ,chỗ để xe, 48 m vuông, 30x30m, Đông Nam, 650 triệu ,"Phố Trần Thái Tông, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội"

03/10/2020,/files/properties/2020/9/18/thumbnails/06954646-1033-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,3m,6 lầu,2 phòng ngủ,chỗ để xe, 42 m vuông, 30x30m, Đông, 690 triệu ,"Phố Võ Thị Sáu, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội"

03/10/2020,/files/properties/2020/7/13/thumbnails/0chinh-chu-ban-can-ho-a1-ben-xe-kim-ma-giang-van-minh-du-noi-that-1-2-phong-ngu.jpg,3m,8 lầu,2 phòng ngủ,NULL, 50 m vuông, 30x30m, Đông Nam, 660 triệu ,"Phố Sơn Tây, Phường Điện Biên, Quận Ba Đình, Hà Nội"

03/10/2020,/files/properties/2020/7/11/thumbnails/0mo-ban-truc-tiep-can-ho-b3-nguyen-hong-nguyen-chi-thanh-du-noi-that-ve-o-luon.jpg,3m,6 lầu,2 phòng ngủ,NULL, 48 m vuông, 30x30m, Đông Nam, 660 triệu ,"Đường Nguyễn Chí Thanh, Phường Ngọc Khánh, Quận Ba Đình, Hà Nội"

03/10/2020,/files/properties/2020/7/11/thumbnails/06527314-0613-ban-can-ho-chung-cu-quan-cau-giay.jpg,3m,6 lầu,2 phòng ngủ,NULL, 48 m vuông, 30x30m, Đông Nam, 660 triệu ,"Phố Tô Hiệu, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội"

03/10/2020,/files/properties/2020/8/5/thumbnails/06687563-1838-ban-can-ho-chung-cu-quan-cau-giay.jpg,20m,20 lầu,3 phòng ngủ,NULL, 92 m vuông, 8x9m, _," 3,4 tỷ ","Phố Duy Tân, Phường Dịch Vọng Hậu, Quận Cầu Giấy, Hà Nội"

03/10/2020,/files/properties/2020/8/6/thumbnails/06694828-5622-ban-can-ho-chung-cu-quan-bac-tu-liem-chinh-chu.jpg,20m,20 lầu,2 phòng ngủ,chỗ để xe, 82 m vuông, 8x9m, _," 2,1 tỷ ","Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội"

03/10/2020,/files/properties/2020/7/4/thumbnails/06477190-3448-ban-can-ho-chung-cu-quan-cau-giay-gia-re.jpg,3m,8 lầu,2 phòng ngủ,NULL, 48 m vuông, 30x30m, Tây Nam, 650 triệu ,"Đường Nguyễn Văn Huyên, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội"

03/10/2020,/files/properties/2020/7/17/thumbnails/05716263-1111-ban-can-ho-chung-cu-ha-noi-gia-re.jpg,3m,5 lầu,2 phòng ngủ,NULL, 46 m vuông, 25x30m, Tây Nam, 620 triệu ,"Đường Xuân La, Phường Xuân La, Quận Tây Hồ, Hà Nội"

03/10/2020,/files/properties/2020/7/11/thumbnails/06527279-0206-ban-can-ho-chung-cu-quan-tay-ho-chinh-chu.jpg,3m,6 lầu,2 phòng ngủ,NULL, 48 m vuông, 30x30m, Đông Nam, 660 triệu ,"Đường Lạc Long Quân, Phường Bưởi, Quận Tây Hồ, Hà Nội"

03/10/2020,/files/properties/2020/7/1/thumbnails/06453338-4203-ban-can-ho-chung-cu-ha-noi.jpg,3m,8 lầu,2 phòng ngủ,chỗ để xe, 48 m vuông, 30x30m, Đông Nam, 650 triệu ,"Đường Võ Chí Công, Phường Xuân La, Quận Tây Hồ, Hà Nội"

03/10/2020,/files/properties/2020/6/17/thumbnails/06368091-4547-ban-can-ho-chung-cu-quan-dong-da-gia-re.jpg,3m,6 lầu,2 phòng ngủ,NULL, 48 m vuông, 30x30m, Tây Nam, 660 triệu ,"Phố Tôn Đức Thắng, Phường Hàng Bột, Quận Đống Đa, Hà Nội"

03/10/2020,/files/properties/2020/7/1/thumbnails/06453459-5000-ban-can-ho-chung-cu-quan-dong-da-gia-re.jpg,3m,8 lầu,2 phòng ngủ,NULL, 48 m vuông, 30x30m, Đông Nam, 620 triệu ,"Phố Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội"

03/10/2020,/files/properties/2020/9/22/thumbnails/0mo-ban-chung-cu-d02-nguyen-luong-bang-o-cho-dua-ve-o-ngay-day-du-noi-that.jpg,3m,5 lầu,2 phòng ngủ,NULL, 48 m vuông, 30x30m, Tây Nam, 620 triệu ,"Phố Nguyễn Lương Bằng, Phường Quang Trung, Quận Đống Đa, Hà Nội"

03/10/2020,/files/properties/2020/6/11/thumbnails/06324807-0432-ban-can-ho-chung-cu-quan-hoang-mai-chinh-chu.jpg,3m,8 lầu,2 phòng ngủ,chỗ để xe, 46 m vuông, 30x30m, Đông Nam, 660 triệu ,"Đường Nguyễn Đức Cảnh, Phường Tương Mai, Quận Hoàng Mai, Hà Nội"

03/10/2020,/files/properties/2020/7/9/thumbnails/06510204-4154-ban-can-ho-chung-cu-ha-noi-gia-re.jpg,3m,6 lầu,2 phòng ngủ,NULL, 48 m vuông, 30x30m, Đông Nam, 650 triệu ,"Phố Kim Đồng, Phường Tân Mai, Quận Hoàng Mai, Hà Nội"

03/10/2020,/files/properties/2020/6/17/thumbnails/0mo-ban-truc-tiep-chung-cu-den-lu-luong-khanh-thien-du-noi-that-gia-tu-620tr-1-can.jpg,3m,8 lầu,2 phòng ngủ,NULL, 48 m vuông, 30x30m, Đông Nam, 650 triệu ,"Đường Đền Lừ, Phường Tương Mai, Quận Hoàng Mai, Hà Nội"

03/10/2020,/files/properties/2020/8/12/thumbnails/06730190-3644-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,NULL,20 lầu,3 phòng ngủ,NULL, 152 m vuông, ---, Đông," 4,6 tỷ ","Đường Hoàng Đạo Thúy, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội"

03/10/2020,/files/properties/2019/4/2/thumbnails/20190402_033305_4205457_0.jpg,NULL,15 lầu,2 phòng ngủ,NULL, 100 m vuông, ---, Tây Nam," 3,25 tỷ ","Phố Dương Đình Nghệ, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội"

03/10/2020,/files/properties/2018/11/16/thumbnails/20181116_100937_3731552_0.jpg,NULL,25 lầu,3 phòng ngủ,NULL, 146 m vuông, ---, _," 3,95 tỷ ","Đường Hoàng Đạo Thúy, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội"

03/10/2020,/files/properties/2020/10/3/thumbnails/20201003_101617_236584_2.jpg,NULL,5 lầu,2 phòng ngủ,NULL, 50 m vuông, ---, _, 500 triệu ,"Đường Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội"

03/10/2020,/files/properties/2020/9/18/thumbnails/06955891-5705-ban-can-ho-chung-cu-ha-noi.jpg,NULL,18 lầu,2 phòng ngủ,NULL, 72 m vuông, ---, _," 2,3 tỷ ","Đường Nguyễn Văn Cừ, Phường Bồ Đề, Quận Long Biên, Hà Nội"

03/10/2020,/files/properties/2020/9/10/thumbnails/20200910_021239_236584_0.jpg,NULL,7 lầu,2 phòng ngủ,NULL, 50 m vuông, ---, _, 500 triệu ,"Phố Huế, Phường Bùi Thị Xuân, Quận Hai Bà Trưng, Hà Nội"

03/10/2020,/files/properties/2020/10/3/thumbnails/07049558-3208-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,NULL,NULL,2 phòng ngủ,NULL, 50 m vuông, ---, Nam," 1,37 tỷ ","Phố Trần Đăng Ninh, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội"

03/10/2020,/files/properties/2020/8/28/thumbnails/06827590-5250-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,NULL,30 lầu,2 phòng ngủ,chỗ để xe, 64 m vuông, ---, _," 1,1 tỷ ","Đường Ngọc Hồi, Xã Tứ Hiệp, Huyện Thanh Trì, Hà Nội"

03/10/2020,/files/properties/2017/12/14/thumbnails/20171214_114417_2650010_0.jpg,7m,6 lầu,21 phòng ngủ,NULL, 120 m vuông, ---, _," 12,5 tỷ ","Đường Nguyễn Khang, Phường Yên Hòa, Quận Cầu Giấy, Hà Nội"

03/10/2020,/files/properties/2019/8/24/thumbnails/20190824_101906_419637_0.jpg,NULL,21 lầu,2 phòng ngủ,chỗ để xe, 58 m vuông, ---, Đông Bắc," 58,5 triệu / m","Đường Thụy Khuê, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội"

03/10/2020,/files/properties/2020/10/3/thumbnails/07048554-4915-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,NULL,35 lầu,3 phòng ngủ,chỗ để xe, 112 m vuông, ---, Nam," 3,4 tỷ ","Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội"

03/10/2020,/files/properties/2020/9/21/thumbnails/06970718-5329-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,10m,1 lầu,2 phòng ngủ,chỗ để xe, 90 m vuông, 9x10m, Nam," 4,2 tỷ ","Đường Nguyễn Văn Huyên, Phường Xuân La, Quận Tây Hồ, Hà Nội"

03/10/2020,/files/properties/2020/9/21/thumbnails/06970630-4559-ban-nha-trong-hem-ha-noi-chinh-chu.jpg,10m,1 lầu,3 phòng ngủ,chỗ để xe, 124 m vuông," 10x12,4m", Đông Nam," 3,3 tỷ ","Đường Mỗ Lao, Phường Mộ Lao, Quận Hà Đông, Hà Nội"

03/10/2020,/files/properties/2020/4/18/thumbnails/0ban-can-ho-mini-chinh-chu-198-xa-dan-dong-da-o-ngay-tu-hon-600tr-can.jpg,NULL,7 lầu,1 phòng ngủ,NULL, 39 m vuông, ---, _, 860 triệu ,"Phố Xã Đàn, Phường Phương Liên, Quận Đống Đa, Hà Nội"

03/10/2020,/files/properties/2020/9/9/thumbnails/06891958-3247-ban-can-ho-chung-cu-quan-cau-giay.jpg,NULL,9 lầu,3 phòng ngủ,chỗ để xe, 110 m vuông, ---, _," 5,4 tỷ ","Đường Xuân Thủy, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội"

03/10/2020,/files/properties/2020/9/24/thumbnails/06992077-3303-ban-can-ho-chung-cu-quan-thanh-xuan-chinh-chu.jpg,NULL,15 lầu,3 phòng ngủ,chỗ để xe, 135 m vuông, ---, _, 27 triệu / m,"Đường Nguyễn Trãi, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội"

03/10/2020,/files/properties/2020/8/20/thumbnails/20200820_100548_333117_2.jpg,40m,12 lầu,3 phòng ngủ,chỗ để xe, 150 m vuông, ---, _," 4,3 tỷ ","Đường Nguyễn Chí Thanh, Phường Láng Thượng, Quận Đống Đa, Hà Nội"

03/10/2020,/files/properties/2020/8/10/thumbnails/20200810_051650_333117_0.jpg,10m,16 lầu,3 phòng ngủ,chỗ để xe, 94 m vuông, ---, _," 3,2 tỷ ","Đường Dương Văn Bé, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội"

03/10/2020,/files/properties/2020/9/24/thumbnails/06994197-4711-ban-can-ho-chung-cu-quan-tay-ho-gia-re.jpg,NULL,5 lầu,2 phòng ngủ,NULL, 36 m vuông, ---, _, 650 triệu ,"Phố Trích Sài, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội"

03/10/2020,/files/properties/2017/3/2/thumbnails/20170302_111414_1860806_0.jpg,NULL,NULL,NULL,NULL, 50 m vuông, ---, _, 500 triệu ,"Đường Lạc Long Quân, Phường Bưởi, Quận Tây Hồ, Hà Nội"

03/10/2020,/files/properties/2020/2/12/thumbnails/05761597-0443-ban-nha-mat-tien-ha-noi-gia-re.jpg,12m,10 lầu,122 phòng ngủ,chỗ để xe, 240 m vuông, 12x20m, _, 45 tỷ ,"Đường Phùng Hưng, Phường Nguyễn Trãi, Quận Hà Đông, Hà Nội"

03/10/2020,/files/properties/default.jpg,9m,6 lầu,17 phòng ngủ,chỗ để xe, 100 m vuông, 4x25m, Tây Nam, 10 tỷ ,"Đường Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội"

03/10/2020,/files/properties/2020/7/1/thumbnails/06451835-1440-ban-can-ho-chung-cu-ha-noi.jpg,10m,10 lầu,2 phòng ngủ,chỗ để xe, 79 m vuông, 7x11m, _," 3,2 tỷ ","Đường Xuân La, Phường Xuân La, Quận Tây Hồ, Hà Nội"

03/10/2020,/files/properties/2020/9/24/thumbnails/06992063-3136-ban-can-ho-chung-cu-ha-noi.jpg,NULL,18 lầu,2 phòng ngủ,NULL, 57 m vuông, ---, _," 1,3 tỷ ","Đường Thanh Bình, Phường Mộ Lao, Quận Hà Đông, Hà Nội"

03/10/2020,/files/properties/2020/9/12/thumbnails/06916680-4102-ban-can-ho-chung-cu-quan-nam-tu-liem.jpg,0m,25 lầu,2 phòng ngủ,NULL, 80 m vuông, ---, _," 3,2 tỷ ","Đường Mỹ Đình, Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội"

03/10/2020,/files/properties/2020/9/22/thumbnails/06973602-3612-ban-can-ho-chung-cu-quan-dong-da-chinh-chu.jpg,NULL,3 lầu,1 phòng ngủ,NULL, 25 m vuông, ---, _, 540 triệu ,"Phố Vương Thừa Vũ, Phường Khương Thượng, Quận Đống Đa, Hà Nội"

03/10/2020,/files/properties/2020/9/21/thumbnails/06970223-0714-ban-can-ho-chung-cu-ha-noi-gia-re.jpg,NULL,3 lầu,1 phòng ngủ,NULL, 33 m vuông, ---, _, 840 triệu ,"Đường Hồ Tây, Phường Thụy Khuê, Quận Tây Hồ, Hà Nội"

03/10/2020,/files/properties/2020/8/11/thumbnails/06722855-5422-ban-can-ho-chung-cu-quan-bac-tu-liem-chinh-chu.jpg,NULL,5 lầu,2 phòng ngủ,NULL, 45 m vuông, ---, _, 800 triệu ,"Đường Phúc Diễn, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội"

03/10/2020,/files/properties/2020/9/15/thumbnails/06931538-5539-ban-can-ho-chung-cu-quan-dong-da.jpg,NULL,5 lầu,1 phòng ngủ,NULL, 32 m vuông, ---, _, 840 triệu ,"Đường Trường Chinh, Phường Nam Đồng, Quận Đống Đa, Hà Nội"

03/10/2020,/files/properties/2020/9/15/thumbnails/06932085-3551-ban-can-ho-chung-cu-quan-dong-da-chinh-chu.jpg,NULL,5 lầu,2 phòng ngủ,NULL, 55 m vuông, ---, _, 960 triệu ,"Phố Tây Sơn, Phường Ngã Tư Sở, Quận Đống Đa, Hà Nội"

03/10/2020,/files/properties/2020/10/3/thumbnails/07049436-2218-ban-can-ho-chung-cu-quan-bac-tu-liem-gia-re.jpg,NULL,5 lầu,1 phòng ngủ,NULL, 30 m vuông, ---, _, 530 triệu ,"Đường Cầu Diễn, Phường Phúc Diễn, Quận Bắc Từ Liêm, Hà Nội"

03/10/2020,/files/properties/default.jpg,NULL,6 lầu,2 phòng ngủ,NULL, 64 m vuông, ---, _," 1,65 tỷ ","Đường Nam Trung Yên, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội"

03/10/2020,/files/properties/default.jpg,NULL,12 lầu,2 phòng ngủ,NULL, 69 m vuông, ---, _," 1,6 tỷ ","Đường Bùi Xương Trạch, Phường Định Công, Quận Hoàng Mai, Hà Nội"

03/10/2020,/files/properties/default.jpg,NULL,20 lầu,2 phòng ngủ,NULL, 69 m vuông, ---, _," 2,6 tỷ ","Đường Lê Văn Lương, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội"

03/10/2020,/files/properties/default.jpg,NULL,9 lầu,2 phòng ngủ,NULL, 88 m vuông, ---, _," 2,8 tỷ ","Đường Vũ Trọng Phụng, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội"

03/10/2020,/files/properties/default.jpg,NULL,16 lầu,3 phòng ngủ,NULL, 85 m vuông, ---, _," 3,15 tỷ ","Đường Trần Hữu Dực, Phường Cầu Diễn, Quận Nam Từ Liêm, Hà Nội"

03/10/2020,/files/properties/2020/4/29/thumbnails/06086975-5047-ban-can-ho-chung-cu-quan-ba-dinh-chinh-chu.jpg,NULL,7 lầu,16 phòng ngủ,NULL, 76 m vuông, ---, _," 9,6 tỷ ","Đường Đào Tấn, Phường Liễu Giai, Quận Ba Đình, Hà Nội"

03/10/2020,/files/properties/2020/7/29/thumbnails/06643638-2448-ban-can-ho-chung-cu-ha-noi.jpg,NULL,35 lầu,2 phòng ngủ,NULL, 45 m vuông, ---, Nam, 15 triệu / m,"Đường Quốc lộ 32, Xã Kim Chung, Huyện Hoài Đức, Hà Nội"

03/10/2020,/files/properties/2020/9/22/thumbnails/06978035-0713-ban-can-ho-chung-cu-ha-noi.jpg,2m,2 lầu,1 phòng ngủ,NULL, 32 m vuông, ---, _, 750 triệu ,"Đường Khương Đình, Phường Khương Đình, Quận Thanh Xuân, Hà Nội"
